MovieID,WeightedRating,# of Ratings,Title,Genres
m3229,3.4611657722122837,1,Another Man's Poison (1952),"['Crime', 'Drama']"
m3230,3.4664453732588356,78,"Odessa File, The (1974)",['Thriller']
m3232,3.2818181818181817,5,Seven Chances (1925),['Comedy']
m3233,3.2785299806576402,2,Smashing Time (1967),['Comedy']
m3235,3.078369905956113,71,Where the Buffalo Roam (1980),['Comedy']
m3236,3.5227036575228596,2,Zachariah (1971),['Western']
m3237,3.33518596196868,1,Kestrel's Eye (Falkens öga) (1998),['Documentary']
m3238,2.393733883241726,267,Eye of the Beholder (1999),['Thriller']
m3239,2.830376940133038,37,Isn't She Great? (2000),['Comedy']
m324,3.5268065268065274,33,"Sum of Us, The (1994)",['Comedy']
m3240,3.231934731934732,33,"Big Tease, The (1999)",['Comedy']
m3241,3.4616755793226384,57,"Cup, The (Phörpa) (1999)",['Comedy']
m3242,3.231060606060606,3,Santitos (1997),['Comedy']
m3243,2.594943518020441,293,Encino Man (1992),['Comedy']
m3244,3.6468796042166103,322,"Goodbye Girl, The (1977)","['Comedy', 'Romance']"
m3245,3.716666666666667,5,I Am Cuba (Soy Cuba/Ya Kuba) (1964),['Drama']
m3246,3.883,475,Malcolm X (1992),['Drama']
m3247,3.1757862361005467,666,Sister Act (1992),"['Comedy', 'Crime']"
m3248,2.660287081339713,202,Sister Act 2: Back in the Habit (1993),['Comedy']
m3249,3.16045805155522,340,"Hand That Rocks the Cradle, The (1992)",['Thriller']
m325,2.809477756286267,49,National Lampoon's Senior Trip (1995),['Comedy']
m3250,3.4079283887468033,366,Alive (1993),['Drama']
m3251,3.3889843315711605,276,Agnes of God (1985),"['Drama', 'Mystery']"
m3252,3.704310344827586,555,Scent of a Woman (1992),['Drama']
m3253,3.5854857588763167,1120,Wayne's World (1992),['Comedy']
m3254,2.914416127805249,433,Wayne's World 2 (1993),['Comedy']
m3255,3.66831518529998,1099,"League of Their Own, A (1992)","['Comedy', 'Drama']"
m3256,3.7011621435182764,1052,Patriot Games (1992),"['Action', 'Thriller']"
m3257,2.897789793391349,626,"Bodyguard, The (1992)","['Action', 'Drama', 'Romance', 'Thriller']"
m3258,2.804924242424242,339,Death Becomes Her (1992),['Comedy']
m3259,3.3742569916347533,403,Far and Away (1992),"['Drama', 'Romance']"
m326,4.098837209302325,61,To Live (Huozhe) (1994),['Drama']
m3260,3.717821782178218,480,Howards End (1992),['Drama']
m3261,3.4709574811928015,429,Singles (1992),"['Comedy', 'Drama', 'Romance']"
m3262,3.0945749923441923,163,Twin Peaks: Fire Walk with Me (1992),"['Drama', 'Mystery']"
m3263,3.1897344228804902,667,White Men Can't Jump (1992),['Comedy']
m3264,3.0848614253629503,512,Buffy the Vampire Slayer (1992),"['Comedy', 'Horror']"
m3265,3.957803960890944,327,Hard-Boiled (Lashou shentan) (1992),"['Action', 'Crime']"
m3266,3.5536595534989823,154,Man Bites Dog (C'est arrivé près de chez vous) (1992),"['Action', 'Comedy', 'Crime', 'Drama']"
m3267,3.6024701501509613,483,"Mariachi, El (1992)","['Action', 'Thriller']"
m3268,2.207514525956412,179,Stop! Or My Mom Will Shoot (1992),"['Action', 'Comedy']"
m3269,3.205333894563001,477,Forever Young (1992),"['Adventure', 'Romance', 'Sci-Fi']"
m327,2.761132213167857,358,Tank Girl (1995),"['Action', 'Comedy', 'Musical', 'Sci-Fi']"
m3270,3.3088888888888888,200,"Cutting Edge, The (1992)",['Drama']
m3271,3.822946175637394,328,Of Mice and Men (1992),['Drama']
m3272,3.2416742518603687,171,Bad Lieutenant (1992),"['Crime', 'Drama']"
m3273,2.791983247435859,577,Scream 3 (2000),"['Horror', 'Mystery', 'Thriller']"
m3274,3.117085055359967,438,Single White Female (1992),['Action']
m3275,3.415602126822677,92,"Boondock Saints, The (1999)","['Action', 'Comedy']"
m3276,2.9240759240759244,46,Gun Shy (2000),['Comedy']
m3277,3.519230769230769,1,Beloved/Friend (Amigo/Amado) (1999),['Drama']
m328,3.0379084967320265,144,Tales From the Crypt Presents: Demon Knight (1995),['Horror']
m3280,2.8060413354531004,1,"Baby, The (1973)",['Horror']
m3281,4.018724366144668,49,"Brandon Teena Story, The (1998)",['Documentary']
m3282,3.2925619834710744,10,Different for Girls (1996),['Comedy']
m3283,3.184652278177458,15,Minnie and Moskowitz (1971),['Action']
m3284,3.5148031817523346,45,They Might Be Giants (1971),"['Comedy', 'Romance']"
m3285,2.7683408174347237,423,"Beach, The (2000)","['Adventure', 'Drama']"
m3286,2.479586281981492,122,Snow Day (2000),['Comedy']
m3287,2.9769442934169255,129,"Tigger Movie, The (2000)","['Animation', ""Children's""]"
m3288,3.4310344827586206,4,Cotton Mary (1999),['Drama']
m3289,3.6818181818181817,52,Not One Less (Yi ge dou bu neng shao) (1999),['Drama']
m329,3.3547597480209586,990,Star Trek: Generations (1994),"['Action', 'Adventure', 'Sci-Fi']"
m3290,3.197628458498024,1,Soft Toilet Seats (1999),['Comedy']
m3291,3.252899045020464,1,Trois (2000),['Thriller']
m3292,3.91238949269622,6,"Big Combo, The (1955)",['Film-Noir']
m3293,3.3284557301075286,5,Conceiving Ada (1997),"['Drama', 'Sci-Fi']"
m3294,2.7321981424148607,2,Eaten Alive (1976),['Horror']
m3295,3.5,2,Raining Stones (1993),['Drama']
m3296,3.7609649122807016,203,To Sir with Love (1967),['Drama']
m3297,3.5018526286353464,1,With Byrd at the South Pole (1930),['Documentary']
m3298,3.4609756097560975,590,Boiler Room (2000),['Drama']
m3299,2.46266149712155,176,Hanging Up (2000),"['Comedy', 'Drama']"
m33,3.271246741722589,4,Wings of Courage (1995),"['Adventure', 'Romance']"
m330,2.7874280145959953,149,Tales from the Hood (1995),"['Comedy', 'Horror']"
m3300,3.2730350859166006,542,Pitch Black (2000),"['Action', 'Sci-Fi']"
m3301,3.372923061191659,602,"Whole Nine Yards, The (2000)","['Comedy', 'Crime']"
m3302,3.27643784786642,53,Beautiful People (1999),['Comedy']
m3303,3.6373741610738253,6,Black Tar Heroin: The Dark End of the Street (1999),['Documentary']
m3304,3.5212899974804737,56,Blue Collar (1978),"['Crime', 'Drama']"
m3305,3.3713198248658447,2,Bluebeard (1944),"['Film-Noir', 'Horror']"
m3306,3.4650856389986826,24,"Circus, The (1928)",['Comedy']
m3307,4.259962867138966,271,City Lights (1931),"['Comedy', 'Drama', 'Romance']"
m3308,3.20945571060005,294,"Flamingo Kid, The (1984)","['Comedy', 'Drama']"
m3309,3.3636363636363638,24,"Dog's Life, A (1920)",['Comedy']
m331,3.3152173913043477,21,Tom & Viv (1994),['Drama']
m3310,3.361893463952242,62,"Kid, The (1921)",['Action']
m3311,3.6340477919126237,33,"Man from Laramie, The (1955)",['Western']
m3312,3.4038461538461537,1,"McCullochs, The (1975)",['Drama']
m3313,2.909090909090909,20,Class Reunion (1982),['Comedy']
m3314,3.309820048470508,4,"Big Trees, The (1952)","['Action', 'Drama']"
m3315,3.5637612244234793,1,Happy Go Lovely (1951),['Musical']
m3316,2.8800271271108935,289,Reindeer Games (2000),"['Action', 'Thriller']"
m3317,3.9077184563248615,496,Wonder Boys (2000),"['Comedy', 'Drama']"
m3318,3.3482828630050165,48,Deterrence (1998),['Thriller']
m3319,3.292452830188679,28,Judy Berlin (1999),['Drama']
m332,2.7063705401364557,161,Village of the Damned (1995),"['Horror', 'Sci-Fi']"
m3320,3.402750451055536,45,Mifune (Mifunes sidste sang) (1999),"['Comedy', 'Romance']"
m3321,3.175889328063241,1,"Waiting Game, The (2000)",['Comedy']
m3322,3.165120593692022,4,3 Strikes (2000),['Comedy']
m3323,3.288736709869167,1,Chain of Fools (2000),"['Comedy', 'Crime']"
m3324,2.8471953578336557,190,Drowning Mona (2000),['Comedy']
m3325,2.5057919338407144,160,"Next Best Thing, The (2000)","['Comedy', 'Drama']"
m3326,2.9568459447823487,180,What Planet Are You From? (2000),"['Comedy', 'Sci-Fi']"
m3327,3.5396483149051226,134,Beyond the Mat (2000),['Documentary']
m3328,3.804423121540552,314,Ghost Dog: The Way of the Samurai (1999),"['Crime', 'Drama']"
m3329,3.6634615384615383,27,"Year My Voice Broke, The (1987)",['Drama']
m333,3.4727272727272727,410,Tommy Boy (1995),['Comedy']
m3330,3.710526315789474,108,Splendor in the Grass (1961),['Drama']
m3331,2.808333333333333,35,My Tutor (1983),['Drama']
m3333,3.5,16,"Killing of Sister George, The (1968)",['Drama']
m3334,4.028183925411752,461,Key Largo (1948),"['Crime', 'Drama', 'Film-Noir', 'Thriller']"
m3335,3.2290623957290627,12,Jail Bait (1954),"['Crime', 'Drama']"
m3336,3.462962962962963,2,It Happened Here (1961),['Drama']
m3337,3.357350096711799,2,I'll Never Forget What's 'is Name (1967),"['Comedy', 'Drama']"
m3338,4.344097367869128,27,For All Mankind (1989),['Documentary']
m3339,3.7373900184842888,43,Cross of Iron (1977),['War']
m334,3.7949640287769784,114,Vanya on 42nd Street (1994),['Drama']
m3340,2.9121685807147015,71,Bride of the Monster (1956),"['Horror', 'Sci-Fi']"
m3341,3.86977886977887,177,Born Yesterday (1950),['Comedy']
m3342,3.8220425077539195,223,Birdy (1984),"['Drama', 'War']"
m3343,2.840497942822705,40,And God Created Woman (1988),"['Comedy', 'Drama', 'Romance']"
m3344,2.6932773109243695,20,Blood Feast (1963),['Horror']
m3345,3.1397528232402605,23,"Charlie, the Lonesome Cougar (1967)","['Adventure', ""Children's""]"
m3346,2.751793400286944,5,Color Me Blood Red (1965),['Horror']
m3347,3.930379746835443,212,Never Cry Wolf (1983),['Drama']
m3349,3.272727272727273,25,"Perils of Pauline, The (1947)",['Comedy']
m335,3.385141434866231,41,"Underneath, The (1995)","['Mystery', 'Thriller']"
m3350,3.9017857142857144,143,"Raisin in the Sun, A (1961)",['Drama']
m3351,2.8985005767012684,15,Two Thousand Maniacs! (1964),['Horror']
m3352,3.4107142857142856,3,Brown's Requiem (1998),['Drama']
m3353,3.323821023493691,2,"Closer You Get, The (2000)","['Comedy', 'Romance']"
m3354,2.6786593281919515,793,Mission to Mars (2000),['Sci-Fi']
m3355,2.95817486366482,298,"Ninth Gate, The (2000)",['Thriller']
m3357,3.6841480498490418,103,East-West (Est-ouest) (1999),"['Drama', 'Romance']"
m3358,3.6464404379802904,446,Defending Your Life (1991),"['Comedy', 'Romance']"
m3359,4.054128440366973,520,Breaking Away (1979),['Drama']
m336,3.342050528990053,19,"Walking Dead, The (1995)","['Drama', 'War']"
m3360,3.901626016260163,590,Hoosiers (1986),['Drama']
m3361,3.8123604465709726,1095,Bull Durham (1988),['Comedy']
m3362,3.9406767865310997,765,Dog Day Afternoon (1975),"['Comedy', 'Crime', 'Drama']"
m3363,4.001863245866245,990,American Graffiti (1973),"['Comedy', 'Drama']"
m3364,3.8685900583175354,151,"Asphalt Jungle, The (1950)","['Crime', 'Film-Noir']"
m3365,3.9968720809659697,245,"Searchers, The (1956)",['Western']
m3366,3.6820904736838345,265,Where Eagles Dare (1969),"['Action', 'Adventure', 'War']"
m3367,3.6093900184842886,43,"Devil's Brigade, The (1968)",['War']
m3368,3.5696134273769524,63,"Big Country, The (1958)","['Romance', 'Western']"
m337,3.8293871866295266,693,What's Eating Gilbert Grape (1993),['Drama']
m3370,3.399433347523389,86,Betrayed (1988),"['Drama', 'Thriller']"
m3371,3.636986301369863,48,Bound for Glory (1976),['Drama']
m3372,3.467801141688456,56,"Bridge at Remagen, The (1969)","['Action', 'War']"
m3373,3.4712199094101486,3,Buck and the Preacher (1972),['Western']
m3374,3.1625,15,Daughters of the Dust (1992),['Drama']
m3375,3.2212662482105627,65,Destination Moon (1950),['Sci-Fi']
m3376,3.331028522039758,1,"Fantastic Night, The (La Nuit Fantastique) (1949)",['Romance']
m3377,3.6141294780389055,2,Hangmen Also Die (1943),"['Drama', 'War']"
m3378,3.4655172413793105,4,"Ogre, The (Der Unhold) (1996)",['Drama']
m3379,3.8541666666666665,95,On the Beach (1959),['Drama']
m338,2.987115553188055,221,Virtuosity (1995),"['Sci-Fi', 'Thriller']"
m3380,3.847737163498753,3,Railroaded! (1947),['Film-Noir']
m3381,3.357350096711799,2,Slaves to the Underground (1997),"['Comedy', 'Drama']"
m3382,3.5576923076923075,1,Song of Freedom (1936),['Drama']
m3384,3.597104406027417,276,"Taking of Pelham One Two Three, The (1974)",['Action']
m3385,2.7101661779081136,141,Volunteers (1985),['Comedy']
m3386,3.7281136338670473,756,JFK (1991),"['Drama', 'Mystery']"
m3387,2.821517931609675,173,Who's Harry Crumb? (1989),['Comedy']
m3388,2.7816061489530877,298,Harry and the Hendersons (1987),['Comedy']
m3389,3.051923720272106,38,Let's Get Harry (1986),"['Action', 'Adventure']"
m339,3.4864624817243843,673,While You Were Sleeping (1995),"['Comedy', 'Romance']"
m3390,2.7909301811754306,33,Shanghai Surprise (1986),['Adventure']
m3391,2.5751128304319795,96,Who's That Girl? (1987),['Comedy']
m3392,2.2182718271827184,157,She-Devil (1989),['Comedy']
m3393,2.800497189585854,51,Date with an Angel (1987),"['Comedy', 'Fantasy']"
m3394,2.7794360645735514,210,Blind Date (1987),"['Comedy', 'Romance']"
m3395,3.0009090909090914,55,Nadine (1987),['Comedy']
m3396,3.8062093496553926,744,"Muppet Movie, The (1979)","[""Children's"", 'Comedy']"
m3397,3.6568568581602703,358,"Great Muppet Caper, The (1981)","[""Children's"", 'Comedy']"
m3398,3.45274730633912,341,"Muppets Take Manhattan, The (1984)","[""Children's"", 'Comedy']"
m3399,3.1297908745674308,87,Sesame Street Presents Follow That Bird (1985),"[""Children's"", 'Comedy']"
m34,3.8741663699444646,1751,Babe (1995),"[""Children's"", 'Comedy', 'Drama']"
m340,3.280202158027972,84,"War, The (1994)","['Adventure', 'Drama']"
m3400,3.107530316691107,29,We're Back! A Dinosaur's Story (1993),"['Animation', ""Children's""]"
m3401,2.639071595357888,113,Baby... Secret of the Lost Legend (1985),"['Adventure', 'Sci-Fi']"
m3402,3.4270833333333335,23,Turtle Diary (1985),['Drama']
m3403,3.112353378006426,32,Raise the Titanic (1980),"['Drama', 'Thriller']"
m3404,3.399550231518278,219,Titanic (1953),"['Action', 'Drama']"
m3405,3.6783484455039517,144,"Night to Remember, A (1958)","['Action', 'Drama']"
m3406,3.5546417227013265,105,Captain Horatio Hornblower (1951),"['Action', 'Adventure', 'War']"
m3407,3.204816017316017,3,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)","['Comedy', 'Drama']"
m3408,3.857089552238806,1315,Erin Brockovich (2000),['Drama']
m3409,3.2779487292681657,459,Final Destination (2000),"['Drama', 'Thriller']"
m341,3.6875,31,Double Happiness (1994),['Drama']
m3410,3.5555803129332544,9,Soft Fruit (1999),"['Comedy', 'Drama']"
m3412,3.3123133175404265,175,"Bear, The (1988)",['Adventure']
m3413,3.4469696969696972,2,Impact (1949),"['Crime', 'Drama']"
m3414,3.3179761415055533,50,Love Is a Many-Splendored Thing (1955),['Romance']
m3415,3.65625,23,"Mirror, The (Zerkalo) (1975)",['Drama']
m3416,3.7960526315789473,51,"Trial, The (Le Procès) (1963)",['Drama']
m3417,3.375711400855002,73,"Crimson Pirate, The (1952)","['Adventure', 'Comedy', 'Sci-Fi']"
m3418,3.6571392100748485,1417,Thelma & Louise (1991),"['Action', 'Drama']"
m3419,3.2622779519331244,13,Something for Everyone (1970),"['Comedy', 'Crime']"
m342,3.6472504796867504,518,Muriel's Wedding (1994),"['Comedy', 'Romance']"
m3420,3.6384486678343935,199,...And Justice for All (1979),"['Drama', 'Thriller']"
m3421,4.022436828347371,1207,Animal House (1978),['Comedy']
m3422,3.3812112125025457,210,She's Gotta Have It (1986),"['Comedy', 'Romance']"
m3423,3.0656565656565657,74,School Daze (1988),['Drama']
m3424,3.856521212521759,781,Do the Right Thing (1989),"['Comedy', 'Drama']"
m3425,3.3413461538461537,79,Mo' Better Blues (1990),['Drama']
m3426,3.227140833457323,215,Jungle Fever (1991),"['Drama', 'Romance']"
m3427,3.35632183908046,74,Coogan's Bluff (1968),['Crime']
m3428,3.113095238095238,59,"Champ, The (1979)",['Drama']
m3429,4.119430433051628,274,Creature Comforts (1990),"['Animation', 'Comedy']"
m343,2.826745382221362,42,"Baby-Sitters Club, The (1995)","[""Children's""]"
m3430,3.3144615603966043,220,Death Wish (1974),"['Action', 'Drama']"
m3431,2.908303680192425,85,Death Wish II (1982),"['Action', 'Drama']"
m3432,2.7054693639652476,72,Death Wish 3 (1985),"['Action', 'Drama']"
m3433,2.7416794953267427,48,Death Wish 4: The Crackdown (1987),"['Action', 'Drama']"
m3434,2.8496547709567537,38,Death Wish V: The Face of Death (1994),"['Action', 'Drama']"
m3435,4.365844975488403,551,Double Indemnity (1944),"['Crime', 'Film-Noir']"
m3436,2.922674930778172,128,Dying Young (1991),"['Drama', 'Romance']"
m3437,3.0135135135135136,12,Cool as Ice (1991),['Drama']
m3438,2.7646094486194603,534,Teenage Mutant Ninja Turtles (1990),"['Action', ""Children's"", 'Fantasy']"
m3439,2.4483802914432915,251,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),"['Action', ""Children's"", 'Fantasy']"
m344,3.1517767066472366,766,Ace Ventura: Pet Detective (1994),['Comedy']
m3440,2.383028958122726,188,Teenage Mutant Ninja Turtles III (1993),"['Action', ""Children's"", 'Fantasy']"
m3441,3.296432130037393,475,Red Dawn (1984),"['Action', 'War']"
m3442,2.9517331589274036,39,Band of the Hand (1986),['Action']
m3443,3.342075717149772,5,Born American (1986),"['Action', 'Drama', 'Thriller']"
m3444,3.1983792276523606,222,Bloodsport (1988),['Action']
m3445,3.255364478220952,139,Eyes of Laura Mars (1978),"['Mystery', 'Thriller']"
m3446,3.298701298701299,39,Funny Bones (1995),['Comedy']
m3447,3.6649484536082473,72,"Good Earth, The (1937)",['Drama']
m3448,3.7249878741830007,1082,"Good Morning, Vietnam (1987)","['Comedy', 'Drama', 'War']"
m3449,3.194915254237288,34,"Good Mother, The (1988)",['Drama']
m345,3.7717904919164393,469,"Adventures of Priscilla, Queen of the Desert, The (1994)","['Comedy', 'Drama']"
m3450,3.4040877155631253,809,Grumpy Old Men (1993),['Comedy']
m3451,3.865102416570771,350,Guess Who's Coming to Dinner (1967),"['Comedy', 'Drama']"
m3452,3.157337230856264,331,Romeo Must Die (2000),"['Action', 'Romance']"
m3453,2.742620248007537,89,Here on Earth (2000),"['Drama', 'Romance']"
m3454,2.999354396260597,43,Whatever It Takes (2000),"['Comedy', 'Romance']"
m3456,3.816666666666667,65,"Color of Paradise, The (Rang-e Khoda) (1999)",['Drama']
m3457,3.069277108433735,141,Waking the Dead (1999),['Drama']
m3458,3.428370786516854,1,Blood and Sand (Sangre y Arena) (1989),"['Drama', 'Romance']"
m3459,2.87313201142526,62,Gothic (1986),"['Drama', 'Horror']"
m346,3.5355711602583044,120,Backbeat (1993),"['Drama', 'Musical']"
m3460,3.1541501976284585,1,Hillbillys in a Haunted House (1967),['Comedy']
m3461,3.605960289200492,353,Lord of the Flies (1963),"['Adventure', 'Drama', 'Thriller']"
m3462,4.103116883116883,305,Modern Times (1936),['Comedy']
m3463,2.947107438016529,10,Last Resort (1994),['Comedy']
m3464,3.0884536763467163,20,Solar Crisis (1993),"['Sci-Fi', 'Thriller']"
m3465,3.197674418604651,18,That's Life! (1986),['Drama']
m3466,3.4543051073195716,219,Heart and Souls (1993),"['Comedy', 'Fantasy']"
m3467,3.964831942158773,279,Hud (1963),"['Drama', 'Western']"
m3468,4.201052631578947,450,"Hustler, The (1961)",['Drama']
m3469,4.213310580204778,268,Inherit the Wind (1960),['Drama']
m347,3.288732394366197,46,Bitter Moon (1992),['Drama']
m3470,3.9575058397200777,92,Dersu Uzala (1974),"['Adventure', 'Drama']"
m3471,3.973728337596912,1451,Close Encounters of the Third Kind (1977),"['Drama', 'Sci-Fi']"
m3472,2.6455882352941176,4,Horror Hotel (a.k.a. The City of the Dead) (1960),['Horror']
m3473,3.2766798418972334,24,Jonah Who Will Be 25 in the Year 2000 (1976),['Comedy']
m3474,3.211334189647837,16,Retroactive (1997),"['Sci-Fi', 'Thriller']"
m3475,3.855477762559878,134,"Place in the Sun, A (1951)","['Drama', 'Romance']"
m3476,3.545032989918333,667,Jacob's Ladder (1990),"['Horror', 'Mystery', 'Thriller']"
m3477,3.0747568267346748,271,Empire Records (1995),"['Comedy', 'Drama']"
m3478,3.345360824742268,266,"Bamba, La (1987)",['Drama']
m3479,3.6113115151857342,542,Ladyhawke (1985),"['Adventure', 'Fantasy', 'Romance']"
