Genre,MovieID,Title,WeightedRating,AverageRating,# of Ratings
Drama,409,Above the Rim (1994),3.1824324324324325,3.020408163265306,49
Drama,412,"Age of Innocence, The (1993)",3.5546875,3.559322033898305,295
Drama,418,Being Human (1993),2.9722222222222223,2.5172413793103448,29
Drama,424,Blue Chips (1994),2.825,2.6,75
Drama,425,Blue Sky (1994),3.5884615384615386,3.6095238095238096,105
Drama,428,"Bronx Tale, A (1993)",3.8940972222222223,3.931558935361217,263
Drama,430,Calendar Girl (1993),2.9693877551020407,2.4166666666666665,24
Drama,431,Carlito's Way (1993),3.6789340101522843,3.6910569105691056,369
Drama,436,Color of Night (1994),2.7801204819277108,2.652482269503546,141
Drama,439,Dangerous Game (1993),3.574074074074074,4.5,2
Drama,446,Farewell My Concubine (1993),4.030465949820789,4.082677165354331,254
Drama,448,Fearless (1993),3.590909090909091,3.6008771929824563,228
Drama,450,With Honors (1994),3.302371541501976,3.280701754385965,228
Drama,451,Flesh and Bone (1993),3.217557251908397,3.150943396226415,106
Drama,452,Widows' Peak (1994),3.373015873015873,3.289473684210526,38
Drama,454,"Firm, The (1993)",3.545936395759717,3.5473300970873787,824
Drama,455,Free Willy (1993),2.662903225806452,2.5894736842105264,285
Drama,456,Fresh (1994),3.8940677966101696,4.0,93
Drama,458,Geronimo: An American Legend (1993),3.325892857142857,3.2758620689655173,87
Drama,461,Go Fish (1994),3.328828828828829,3.2790697674418605,86
Drama,463,Guilty as Sin (1993),3.0069444444444446,2.74468085106383,47
Drama,465,Heaven & Earth (1993),3.35,3.3142857142857145,105
Drama,469,"House of the Spirits, The (1993)",3.101063829787234,2.9565217391304346,69
Drama,472,I'll Do Anything (1994),2.9927536231884058,2.7045454545454546,44
Drama,475,In the Name of the Father (1993),3.870919881305638,3.9006410256410255,312
Drama,476,"Inkwell, The (1994)",3.025,2.6857142857142855,35
Drama,477,What's Love Got to Do with It? (1993),3.4704545454545452,3.466666666666667,195
Drama,481,Kalifornia (1993),3.390282131661442,3.380952380952381,294
Drama,483,King of the Hill (1993),3.6818181818181817,3.7432432432432434,74
Drama,488,M. Butterfly (1993),3.4296875,3.3846153846153846,39
Drama,491,"Man Without a Face, The (1993)",3.3354430379746836,3.3160377358490565,212
Drama,493,Menace II Society (1993),3.5990712074303404,3.6073825503355703,298
Drama,495,In the Realm of the Senses (Ai no corrida) (1976),3.425373134328358,3.380952380952381,42
Drama,496,What Happened Was... (1994),3.3306451612903225,3.2162162162162162,37
Drama,498,Mr. Jones (1993),3.0069444444444446,2.74468085106383,47
Drama,501,Naked (1993),3.5840336134453783,3.606382978723404,94
Drama,503,"New Age, The (1994)",3.5657894736842106,3.6923076923076925,13
Drama,506,Orlando (1993),3.4928057553956835,3.491228070175439,114
Drama,507,"Perfect World, A (1993)",3.521021021021021,3.522727272727273,308
Drama,508,Philadelphia (1993),3.877986348122867,3.894830659536542,561
Drama,509,"Piano, The (1993)",3.6674565560821484,3.674342105263158,608
Drama,510,Poetic Justice (1993),2.8134328358208953,2.4047619047619047,42
Drama,511,"Program, The (1993)",3.1610169491525424,3.1052631578947367,152
Drama,515,"Remains of the Day, The (1993)",3.8957894736842107,3.917777777777778,450
Drama,516,Renaissance Man (1994),2.9285714285714284,2.870967741935484,248
Drama,517,Rising Sun (1993),3.1953316953316953,3.175392670157068,382
Drama,522,Romper Stomper (1992),3.550925925925926,3.566265060240964,83
Drama,523,Ruby in Paradise (1993),3.630281690140845,3.658119658119658,117
Drama,524,Rudy (1993),3.6097804391217565,3.615546218487395,476
Drama,525,"Saint of Fort Washington, The (1993)",3.358695652173913,3.1904761904761907,21
Drama,526,"Savage Nights (Nuits fauves, Les) (1992)",3.257575757575758,2.5,8
Drama,527,Schindler's List (1993),4.499570631172177,4.510416666666667,2304
Drama,528,"Scout, The (1994)",2.7795698924731185,2.514705882352941,68
Drama,529,Searching for Bobby Fischer (1993),3.961744966442953,3.977777777777778,720
Drama,530,Second Best (1994),3.5,3.5,2
Drama,531,"Secret Garden, The (1993)",3.7506887052341598,3.769230769230769,338
Drama,534,Shadowlands (1993),3.8086816720257235,3.835664335664336,286
Drama,535,Short Cuts (1993),3.792944785276074,3.8172757475083055,301
Drama,536,"Simple Twist of Fate, A (1994)",3.26875,3.1636363636363636,55
Drama,537,Sirens (1994),3.122844827586207,3.077294685990338,207
Drama,538,Six Degrees of Separation (1993),3.7985294117647057,3.8222222222222224,315
Drama,545,Harlem (1993),3.4423076923076925,2.0,1
Drama,557,Mamma Roma (1962),3.574074074074074,4.5,2
Drama,560,"Beans of Egypt, Maine, The (1994)",3.5303030303030303,3.625,8
Drama,562,Welcome to the Dollhouse (1995),3.7842942345924455,3.799163179916318,478
Drama,563,Germinal (1993),3.392857142857143,3.235294117647059,17
Drama,567,Kika (1993),3.5256410256410255,3.5714285714285716,14
Drama,568,Bhaji on the Beach (1993),3.7083333333333335,3.857142857142857,35
Drama,570,"Slingshot, The (Kådisbellan ) (1993)",3.3645833333333335,3.217391304347826,23
Drama,571,"Wedding Gift, The (1994)",3.5508474576271185,3.588235294117647,34
Drama,572,Foreign Student (1994),3.462962962962963,3.0,2
Drama,573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",3.510869565217391,3.5238095238095237,21
Drama,574,Spanking the Monkey (1994),3.4525,3.4457142857142857,175
Drama,578,"Hour of the Pig, The (1993)",3.574074074074074,4.5,2
Drama,580,Princess Caraboo (1994),3.3160919540229883,3.2419354838709675,62
Drama,583,Dear Diary (Caro Diario) (1994),3.5943396226415096,3.6785714285714284,28
Drama,584,I Don't Want to Talk About It (De eso no se habla) (1993),3.519230769230769,4.0,1
Drama,590,Dances with Wolves (1990),3.90819783197832,3.9152308752584424,1451
Drama,591,Tough and Deadly (1995),3.388888888888889,2.0,2
Drama,592,Batman (1989),3.5992445054945055,3.6009783368273935,1431
Drama,593,"Silence of the Lambs, The (1991)",4.343641951594314,4.3518231186966645,2578
Drama,601,"Wooden Man's Bride, The (Wu Kui) (1994)",3.480769230769231,3.0,1
Drama,605,One Fine Day (1996),3.3326693227091635,3.314159292035398,226
Drama,607,Century (1993),3.388888888888889,2.0,2
Drama,608,Fargo (1996),4.247241922773838,4.254675686430561,2513
Drama,613,Jane Eyre (1996),3.602803738317757,3.6341463414634148,82
Drama,614,Loaded (1994),3.2794117647058822,2.6666666666666665,9
Drama,615,Bread and Chocolate (Pane e cioccolata) (1973),3.8967391304347827,4.044776119402985,67
Drama,617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",3.5595238095238093,3.6470588235294117,17
Drama,621,My Favorite Season (1993),3.6343283582089554,3.7142857142857144,42
Drama,624,Condition Red (1995),3.519230769230769,4.0,1
Drama,627,"Last Supper, The (1995)",3.585616438356164,3.603305785123967,121
Drama,628,Primal Fear (1996),3.877450980392157,3.8969072164948453,485
Drama,630,Carried Away (1996),3.359375,2.857142857142857,7
Drama,635,"Family Thing, A (1996)",3.593137254901961,3.6233766233766236,77
Drama,640,Diabolique (1996),2.890625,2.676056338028169,71
Drama,642,Roula (1995),3.4423076923076925,2.0,1
Drama,645,Nelly & Monsieur Arnaud (1995),3.5444444444444443,3.6,20
Drama,647,Courage Under Fire (1996),3.550429184549356,3.5532879818594103,441
Drama,649,Cold Fever (Á köldum klaka) (1994),3.768292682926829,4.1875,16
Drama,650,Moll Flanders (1996),3.4780701754385963,3.4719101123595504,89
Drama,657,Yankee Zulu (1994),3.462962962962963,3.0,2
Drama,658,Billy's Holiday (1995),3.480769230769231,3.0,1
Drama,660,August (1996),3.3518518518518516,1.5,2
Drama,666,All Things Fair (1996),3.482142857142857,3.3333333333333335,3
Drama,668,Pather Panchali (1955),4.090277777777778,4.404255319148936,47
Drama,669,Aparajito (1956),3.8229166666666665,4.173913043478261,23
Drama,670,"World of Apu, The (Apur Sansar) (1959)",4.12962962962963,4.410714285714286,56
Drama,672,Tarantella (1995),3.388888888888889,2.0,2
Drama,678,Some Folks Call It a Sling Blade (1993),4.188821752265861,4.245098039215686,306
Drama,679,"Run of the Country, The (1995)",3.5,3.5,2
Drama,682,Tigrero: A Film That Was Never Made (1994),3.5,3.5,4
Drama,684,Windows (1980),3.4038461538461537,1.0,1
Drama,685,It's My Party (1995),3.390909090909091,3.3,30
Drama,687,Country Life (1994),3.4464285714285716,3.0,3
Drama,697,Feeling Minnesota (1996),2.768181818181818,2.552941176470588,85
Drama,698,Delta of Venus (1994),3.283333333333333,2.2,5
Drama,701,Daens (1992),3.519230769230769,4.0,1
Drama,702,Faces (1968),3.5865384615384617,3.6666666666666665,27
Drama,703,Boys (1996),2.9571428571428573,1.6,10
Drama,706,Sunset Park (1996),3.425925925925926,2.5,2
Drama,712,Captives (1994),3.5,3.5,2
Drama,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3.5779220779220777,3.6153846153846154,52
Drama,724,"Craft, The (1996)",3.1099773242630384,3.0865384615384617,416
Drama,726,Last Dance (1996),3.3676470588235294,3.0,9
Drama,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",3.517857142857143,3.6666666666666665,3
Drama,730,"Low Life, The (1994)",3.4038461538461537,1.0,1
Drama,744,Brothers in Trouble (1995),3.3392857142857144,2.0,3
Drama,749,"Man from Down Under, The (1943)",3.396551724137931,2.75,4
Drama,753,"Month by the Lake, A (1995)",3.307017543859649,3.15625,32
Drama,755,Kim (1950),3.573529411764706,3.7777777777777777,9
Drama,757,Ashes of Time (1994),3.5344827586206895,3.75,4
Drama,758,"Jar, The (Khomreh) (1992)",3.519230769230769,4.0,1
Drama,763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",3.480769230769231,3.0,1
Drama,764,Heavy (1995),3.3282828282828283,3.27027027027027,74
Drama,765,Jack (1996),2.74234693877551,2.6315789473684212,171
Drama,766,I Shot Andy Warhol (1996),3.556,3.57,100
Drama,767,"Grass Harp, The (1995)",3.357142857142857,3.2083333333333335,24
Drama,771,"Vie est belle, La (Life is Rosey) (1987)",3.616279069767442,3.7777777777777777,18
Drama,774,Wend Kuuni (God's Gift) (1982),3.519230769230769,4.0,1
Drama,776,Babyfever (1994),3.4310344827586206,3.0,4
Drama,778,Trainspotting (1996),3.9452319587628866,3.9600532623169107,751
Drama,779,'Til There Was You (1997),2.9545454545454546,2.6923076923076925,52
Drama,781,Stealing Beauty (1996),3.40234375,3.378640776699029,103
Drama,789,"I, Worst of All (Yo, la peor de todas) (1990)",3.462962962962963,3.0,2
Drama,790,An Unforgettable Summer (1994),3.480769230769231,3.0,1
Drama,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),3.242857142857143,2.6,10
Drama,796,"Very Natural Thing, A (1974)",3.482142857142857,3.3333333333333335,3
Drama,800,Lone Star (1996),4.06030534351145,4.082539682539682,630
Drama,802,Phenomenon (1996),3.4966814159292037,3.496487119437939,427
Drama,805,"Time to Kill, A (1996)",3.584010840108401,3.5901162790697674,344
Drama,806,American Buffalo (1996),3.264705882352941,3.1666666666666665,60
Drama,814,"Boy Called Hate, A (1995)",3.480769230769231,3.0,1
Drama,820,"Death in the Garden (Mort en ce jardin, La) (1956)",3.4655172413793105,3.25,4
Drama,823,"Collectionneuse, La (1967)",3.4655172413793105,3.25,4
Drama,824,Kaspar Hauser (1993),3.7264150943396226,3.9285714285714284,28
Drama,826,Diebinnen (1995),3.4038461538461537,1.0,1
Drama,827,"Convent, The (Convento, O) (1995)",3.462962962962963,3.0,2
Drama,831,Stonewall (1995),3.6555555555555554,3.85,20
Drama,832,Ransom (1996),3.4796264855687604,3.478723404255319,564
Drama,835,Foxfire (1996),3.19921875,3.1262135922330097,103
Drama,838,Emma (1996),3.862167300380228,3.8802395209580838,501
Drama,843,Lotto Land (1995),3.4038461538461537,1.0,1
Drama,844,"Story of Xinghua, The (1993)",3.515625,3.5714285714285716,7
Drama,846,Flirt (1995),3.642857142857143,3.736842105263158,38
Drama,847,"Big Squeeze, The (1996)",3.140625,1.8571428571428572,7
Drama,848,"Spitfire Grill, The (1996)",3.4447513812154695,3.4358974358974357,156
Drama,850,Cyclo (1995),3.590909090909091,3.6666666666666665,30
Drama,851,Basquiat (1996),3.4967105263157894,3.4960629921259843,127
Drama,853,Dingo (1992),3.5535714285714284,4.0,3
Drama,854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",3.5303030303030303,3.625,8
Drama,858,"Godfather, The (1972)",4.513567615658363,4.524966261808367,2223
Drama,862,Manny & Lo (1996),3.580357142857143,3.6451612903225805,31
Drama,864,"Wife, The (1995)",3.527027027027027,3.5833333333333335,12
Drama,865,Small Faces (1995),3.4423076923076925,2.0,1
Drama,866,Bound (1996),3.8098827470686767,3.8234265734265733,572
Drama,872,Aiqing wansui (1994),3.480769230769231,3.0,1
Drama,874,Killer: A Journal of Murder (1995),3.409090909090909,3.125,8
Drama,875,Nothing to Lose (1994),3.427536231884058,3.3863636363636362,44
Drama,877,Girls Town (1996),3.3979591836734695,3.2916666666666665,24
Drama,878,Bye-Bye (1995),3.519230769230769,4.0,1
Drama,882,"Trigger Effect, The (1996)",2.9464285714285716,2.711864406779661,59
Drama,884,Sweet Nothing (1995),3.462962962962963,3.0,2
Drama,885,Bogus (1996),2.9191176470588234,2.5813953488372094,43
Drama,887,Talk of Angels (1998),3.425925925925926,2.5,2
Drama,892,Twelfth Night (1996),3.810734463276836,3.861842105263158,152
Drama,893,Mother Night (1996),3.643617021276596,3.6956521739130435,69
Drama,895,Venice/Venice (1992),3.314814814814815,1.0,2
Drama,896,Wild Reeds (1994),3.4539473684210527,3.4313725490196076,51
Drama,902,Breakfast at Tiffany's (1961),3.8937232524964336,3.908284023668639,676
Drama,908,North by Northwest (1959),4.367537313432836,4.38403041825095,1315
Drama,909,"Apartment, The (1960)",4.091628959276018,4.127098321342926,417
Drama,912,Casablanca (1942),4.39935064935065,4.412822049131217,1669
Drama,917,"Little Princess, The (1939)",3.6323529411764706,3.675324675324675,77
Drama,919,"Wizard of Oz, The (1939)",4.237234652897303,4.247962747380675,1718
Drama,920,Gone with the Wind (1939),3.986875529212532,3.9974048442906573,1156
Drama,923,Citizen Kane (1941),4.369412795793164,4.388888888888889,1116
Drama,924,2001: A Space Odyssey (1968),4.060597357840321,4.068764568764569,1716
Drama,926,All About Eve (1950),4.211448598130841,4.255583126550868,403
Drama,939,"Reluctant Debutante, The (1958)",3.4027777777777777,3.1818181818181817,11
Drama,943,"Ghost and Mrs. Muir, The (1947)",3.920918367346939,3.982456140350877,171
Drama,944,Lost Horizon (1937),3.7336065573770494,3.7938144329896906,97
Drama,946,To Be or Not to Be (1942),3.803763440860215,3.8509316770186337,161
Drama,948,Giant (1956),3.7129032258064516,3.753846153846154,130
Drama,949,East of Eden (1955),3.9270833333333335,3.9767441860465116,215
Drama,953,It's a Wonderful Life (1946),4.272546419098143,4.299039780521262,729
Drama,954,Mr. Smith Goes to Washington (1939),4.194852941176471,4.240208877284595,383
Drama,956,Penny Serenade (1941),3.5307692307692307,3.55,40
Drama,957,"Scarlet Letter, The (1926)",3.346774193548387,3.2432432432432434,37
Drama,959,Of Human Bondage (1934),3.6686746987951806,3.7413793103448274,58
Drama,960,Angel on My Shoulder (1946),3.477777777777778,3.45,20
Drama,961,Little Lord Fauntleroy (1936),3.4895833333333335,3.4782608695652173,23
Drama,962,They Made Me a Criminal (1939),3.513888888888889,3.5454545454545454,11
Drama,966,"Walk in the Sun, A (1945)",3.596774193548387,4.0,6
Drama,970,Beat the Devil (1954),3.443548387096774,3.4054054054054053,37
Drama,971,Cat on a Hot Tin Roof (1958),4.0016891891891895,4.047970479704797,271
Drama,972,"Last Time I Saw Paris, The (1954)",3.435483870967742,3.1666666666666665,6
Drama,973,Meet John Doe (1941),3.817757009345794,3.9146341463414633,82
Drama,974,Algiers (1938),3.597560975609756,3.75,16
Drama,978,"Blue Angel, The (Blaue Engel, Der) (1930)",3.852,3.94,100
Drama,981,Dangerous Ground (1997),3.396551724137931,2.75,4
Drama,982,Picnic (1955),3.6367924528301887,3.6790123456790123,81
Drama,984,"Pompatus of Love, The (1996)",3.0258620689655173,2.6666666666666665,33
Drama,987,Bliss (1997),3.1307692307692307,2.9,40
Drama,988,Grace of My Heart (1996),3.4095744680851063,3.3768115942028984,69
Drama,989,Schlafes Bruder (Brother of Sleep) (1995),3.5576923076923075,5.0,1
Drama,991,Michael Collins (1996),3.5205128205128204,3.523529411764706,170
Drama,993,Infinity (1996),3.3970588235294117,3.111111111111111,9
Drama,994,Big Night (1996),4.064210526315789,4.095555555555555,450
Drama,996,Last Man Standing (1996),2.9590747330960854,2.90625,256
Drama,997,Caught (1996),3.4245283018867925,3.357142857142857,28
Drama,1003,Extreme Measures (1996),3.037671232876712,2.9421487603305785,121
Drama,1006,"Chamber, The (1996)",3.1893203883495147,3.08974358974359,78
Drama,1012,Old Yeller (1957),3.688650306748466,3.7043189368770766,301
Drama,1013,"Parent Trap, The (1961)",3.560070671378092,3.565891472868217,258
Drama,1014,Pollyanna (1960),3.419254658385093,3.4044117647058822,136
Drama,1026,So Dear to My Heart (1949),3.5303030303030303,3.625,8
Drama,1027,Robin Hood: Prince of Thieves (1991),3.1856368563685638,3.1627906976744184,344
Drama,1038,Unhook the Stars (1996),3.4305555555555554,3.272727272727273,11
Drama,1040,"Secret Agent, The (1996)",3.4166666666666665,3.0,5
Drama,1041,Secrets & Lies (1996),4.011022044088176,4.037974683544304,474
Drama,1043,To Gillian on Her 37th Birthday (1996),2.9661654135338344,2.8425925925925926,108
Drama,1044,Surviving Picasso (1996),3.375,3.2857142857142856,35
Drama,1046,Beautiful Thing (1996),3.9434782608695653,4.066666666666666,90
Drama,1050,Looking for Richard (1996),3.7748538011695905,3.8219178082191783,146
Drama,1051,Trees Lounge (1996),3.434959349593496,3.4183673469387754,98
Drama,1053,Normal Life (1996),3.158333333333333,2.914285714285714,35
Drama,1054,Get on the Bus (1996),3.3537735849056602,3.308641975308642,81
Drama,1056,Jude (1996),3.526666666666667,3.54,50
